
=====================================================================
 Run #0 / Number of event processed : 1000
=====================================================================
organ ID|      Organ Mass (g)   Dose (Gy/source)     Relative Error
    7202|               6.008          0.000e+00               -nan
    7203|             185.286          0.000e+00               -nan
    7300|             250.000          2.055e-17              0.999
    7400|              14.547          0.000e+00               -nan
    7401|               2.264          0.000e+00               -nan
    7402|               5.692          0.000e+00               -nan
    7403|             840.096          0.000e+00               -nan
    7500|              53.337          0.000e+00               -nan
    7501|             296.663          0.000e+00               -nan
    7600|               3.071          0.000e+00               -nan
    7601|               0.223          0.000e+00               -nan
    7602|             116.634          0.000e+00               -nan
    7700|              55.000          0.000e+00               -nan
    7800|               3.993          0.000e+00               -nan
    7801|               0.289          0.000e+00               -nan
    7802|              75.671          0.000e+00               -nan
    7900|              95.000          0.000e+00               -nan
    8000|               2.824          0.000e+00               -nan
    8001|               0.205          0.000e+00               -nan
    8002|              76.924          0.000e+00               -nan
    8100|              40.000          0.000e+00               -nan
    8200|               2.779          0.000e+00               -nan
    8201|               0.203          0.000e+00               -nan
    8202|             116.946          0.000e+00               -nan
    8300|              35.000          0.000e+00               -nan
    8400|               4.451          0.000e+00               -nan
    8401|               0.324          0.000e+00               -nan
    8402|              48.524          0.000e+00               -nan
    8500|              75.000          0.000e+00               -nan
    8600|              39.976          0.000e+00               -nan
    8700|             385.839          0.000e+00               -nan
    8800|             510.000          0.000e+00               -nan
    8900|             162.338          0.000e+00               -nan
    9000|              38.359          0.000e+00               -nan
    9100|               7.652          0.000e+00               -nan
    9200|             166.542          0.000e+00               -nan
    9300|              39.362          0.000e+00               -nan
    9400|               7.892          0.000e+00               -nan
    9500|            2360.000          8.650e-17              0.881
    9700|             545.877          3.618e-17              0.956
    9900|             652.861          2.409e-17              0.999
   10000|              15.949          7.345e-14              0.477
   10100|              15.949          0.000e+00               -nan
   10200|               5.510          0.000e+00               -nan
   10300|             130.204          0.000e+00               -nan
   10400|              11.019          0.000e+00               -nan
   10500|              11.019          0.000e+00               -nan
   10600|            1200.828          2.471e-14              0.123
   10700|           14844.730          6.379e-18              0.402
   10800|            2843.507          5.921e-18              0.999
   10900|           10887.729          0.000e+00               -nan
   11000|               1.919          0.000e+00               -nan
   11001|               0.103          0.000e+00               -nan
   11002|              49.783          0.000e+00               -nan
   11003|              22.870          0.000e+00               -nan
   11300|             173.631          0.000e+00               -nan
   11400|               0.622          6.016e-13              0.730
   11500|              17.618          0.000e+00               -nan
   11600|             975.622          5.126e-14              0.073
   11700|           11176.900          7.218e-18              0.563
   11800|            1549.842          3.667e-17              0.999
   11900|            4510.134          0.000e+00               -nan
   12000|              44.045          2.804e-15              0.920
   12100|              44.045          8.461e-15              0.883
   12200|             259.230          4.528e-14              0.088
   12201|               8.470          5.172e-14              0.184
   12300|            1271.006          1.962e-16              0.868
   12301|              38.418          1.045e-16              0.999
   12400|             575.709          0.000e+00               -nan
   12401|              18.843          0.000e+00               -nan
   12500|            1259.982          0.000e+00               -nan
   12501|              37.790          0.000e+00               -nan
   12600|              37.952          0.000e+00               -nan
   12700|             228.400          0.000e+00               -nan
   12800|              50.727          3.759e-16              0.684
   12801|               0.043          0.000e+00               -nan
   12900|              18.617          0.000e+00               -nan
   13000|              18.617          0.000e+00               -nan
   13100|              25.909          0.000e+00               -nan
   13200|              23.351          0.000e+00               -nan
   13300|              20.993          1.132e-14              0.958
   13301|              54.552          3.797e-16              0.744
   13400|               3.109          1.042e-13              0.999
   13500|               8.809          0.000e+00               -nan
   13600|               7.773          0.000e+00               -nan
   13700|              49.781          0.000e+00               -nan
   13701|               1.318          0.000e+00               -nan
   13800|             200.000          0.000e+00               -nan
   14000|               0.140          2.722e-14              0.441
=====================================================================

